LITEWSKA,51.14231473472121,17.127789361273617
Inflancka,51.14237763943756,17.130105541399576
Kowieńska,51.14294800596707,17.135059320727198
Żmudzka,51.14463245294384,17.14121993219373
Kiełczowska,51.14561972781234,17.136392648869176
Poleska,51.146355635006465,17.129742006113442
KIEŁCZOWSKA (LZN),51.14667837000024,17.122843790000076
Trzebnicka,51.12836061807827,17.036596303291677
DWORZEC NADODRZE,51.12460407565657,17.034865194084777
Słowiańska,51.123631519450626,17.040991474072662
Nowowiejska,51.12425369505292,17.044938487642813
Prusa,51.11966935346684,17.056862461742064
Piastowska,51.11575284388964,17.060781291126442
Kliniki - Politechnika Wrocławska,51.10940122951271,17.06593343687197
Hala Stulecia,51.10705866203771,17.073365552242894
ZOO,51.10558755000151,17.077658029999178
Tramwajowa,51.104352630202975,17.084147199410317
Chełmońskiego,51.10392239824229,17.09062010966949
Piramowicza (Kampus Biskupin),51.10312467351787,17.09637429030807
Spółdzielcza,51.102207521718654,17.10209566084157
BISKUPIN,51.101246115102036,17.10909321385235
Zajezdnia OŁBIN,51.123839410000066,17.041043909999864
Reja,51.11251643287598,17.056568529138765
Zaolziańska,51.09765401647509,17.025300909464864
Wielka,51.09389164721024,17.02082018066235
Sztabowa,51.088469357406,17.01442409009528
Jastrzębia,51.08395904673043,17.01040067057299
Sanocka,51.09333614718431,17.030320515633175
Uniwersytet Ekonomiczny,51.08960889334415,17.027924760665027
Zajezdnia GAJ,51.08926588000025,17.029680360000143
pl. Bema,51.11713999320419,17.042129216135496
Na Szańcach,51.11913568371027,17.042034148203115
Jedności Narodowej,51.12127727611531,17.043365239039275
Zajezdnia BOREK,51.078624720000406,17.0069904299999
LEŚNICA,51.144810706869706,16.871816149458958
Jeleniogórska,51.1454423720047,16.87772394026568
Wschowska,51.1448787434268,16.881475164333743
Złotnicka,51.14374332201183,16.889756309273523
Kamiennogórska (Ośrodek dla niewidomych),51.14255693392321,16.899899116792692
Kosmonautów (Szpital),51.14187933631393,16.905905511001354
Grabowa,51.13985214056698,16.92118310380991
Aleja Architektów,51.13887885021341,16.92894296230125
Glinianki,51.13800582780269,16.935672327767485
Tarczyński Arena (Lotnicza),51.137304669240095,16.940773129626745
PILCZYCE,51.13607676015657,16.95044356331091
Metalowców,51.1327845904082,16.957790843299243
Bajana,51.130667310475346,16.96715297799872
Park Zachodni,51.12935968888009,16.9717911612204
DH Astra,51.12806388170936,16.97609674311412
Kwiska,51.12536293753664,16.98346208313788
Małopanewska,51.1238269540927,16.987493155730583
Niedźwiedzia,51.12139676638282,16.993492634693936
Wrocław Mikołajów (Zachodnia),51.116501798783055,17.00039629427054
pl. Strzegomski (Muzeum Współczesne),51.11300853206312,17.00732988411609
Młodych Techników,51.1128233895998,17.012029294667407
PL. JANA PAWŁA II,51.1120674565098,17.021026629931757
Zamkowa,51.10795672656571,17.029533593193076
pl. Wróblewskiego,51.105092885336724,17.048206741346643
pl. Zgody (Muzeum Etnograficzne),51.100249054684376,17.05381577073356
Na Niskich Łąkach,51.09677035074043,17.05618965463278
Krakowska,51.09302286869135,17.060539046516972
KRAKOWSKA (Centrum handlowe),51.09010415335507,17.06467180486285
Armii Krajowej,51.087214078080706,17.0694420981564
Park Wschodni,51.085038481888084,17.072159887014028
Karwińska,51.08185171790575,17.077025602861628
Głubczycka,51.080185549998234,17.08005877999951
KSIĘŻE MAŁE,51.07743712113768,17.083909105842377
Komuny Paryskiej,51.10188235369323,17.04660927460333
Kościuszki,51.10015344448058,17.04514486906296
Pułaskiego,51.098257785495065,17.04301483312797
Park Staromiejski,51.10506229862011,17.037002117426223
ŚWIDNICKA (Dom Europy),51.10681211999854,17.03341337999962
Opera,51.105545320858326,17.03201269971437
Oławska,51.108634780000635,17.033987229999553
Wita Stwosza,51.11073821999928,17.034973519999838
Ossolineum (Uniwersytecka),51.11263201999877,17.035853519999662
Dubois,51.11706713563166,17.033986646131208
Paulińska,51.12064149211643,17.035200568779217
Uniwersytet Wrocławski,51.113707694532636,17.03222570675205
pl. Legionów,51.10437650581022,17.022123713921292
Kolejowa,51.103186382159485,17.01683776577886
Grabiszyńska,51.102016102675826,17.013175450949923
Pereca,51.10109454093128,17.00770522905317
Stalowa,51.09950596064231,17.001014995328816
pl. Srebrny,51.098466492031505,16.99619079162559
Bzowa (Centrum Historii Zajezdnia),51.097609069518505,16.992290247908592
Hutmen,51.09600705419866,16.985864327461318
Fiołkowa,51.092433514410764,16.977783100892612
GRABISZYŃSKA (Cmentarz II),51.087797533722316,16.975539412136
OPORÓW,51.084105229645246,16.97156728863739
Gajowicka,51.08825546919856,17.006446158854
Mielecka,51.08959636224778,17.000340084981353
Ojca Beyzyma,51.09043200803304,16.992615912756474
pl. Orląt Lwowskich,51.107361786936345,17.02162490199303
Kępa Mieszczańska,51.11682980321947,17.024851693238222
Dworzec Główny (Stawowa),51.09988493551328,17.033865520653876
Daszyńskiego,51.12680116708482,17.047958617000972
Kętrzyńska,51.13092165999925,17.074271559999673
Gęsia,51.13187058499961,17.087963644999686
Bociania,51.12980191000127,17.097967704999977
KOWALE,51.12817803670052,17.102149491167484
Radio i Telewizja,51.07165065459458,17.005860892222675
Przyjaźni,51.06861558602178,17.003689700180846
Braterska,51.067644814199674,16.999382662150662
Sąsiedzka,51.06667338484637,16.994134966501296
Joannitów,51.09362529835775,17.035329450990446
Gajowa,51.09185743149003,17.039965163645387
Prudnicka,51.08962495196638,17.04492853201035
Kamienna,51.085584626302264,17.04752055716993
Bardzka,51.08303853446178,17.049554103601412
Nyska,51.08299175782313,17.054628567682553
Tarnogajska,51.08367528550718,17.0596775515606
Klimasa,51.08006969963958,17.062531010181054
TARNOGAJ,51.07824850788298,17.06409011157169
pl. Nowy Targ,51.11039680416311,17.039092452519274
Hala Targowa,51.1127131042118,17.03949875635145
KARŁOWICE,51.13413487999902,17.036930225000088
SĘPOLNO,51.11395812093283,17.103745744618312
Godebskiego (AWF Wrocław),51.113841371878905,17.097500330209943
8 Maja,51.11356828672314,17.09141146127977
Stadion Olimpijski,51.116958454857254,17.089966626292302
Karłowicza,51.116980380000264,17.086259419998935
Chopina,51.11680755999991,17.081809674999025
Grunwaldzka,51.115077053901764,17.06725128297807
Górnickiego,51.11629349729402,17.05539575840617
Wiśniowa,51.083893861598874,17.0247045060968
Jaworowa,51.08136814615218,17.022358312564542
Weigla (Szpital),51.0768878186535,17.01836531092447
Pułtuska,51.07430878697856,17.01598405091254
PARK POŁUDNIOWY,51.07258732607716,17.012200294389288
Kolista,51.13299425706784,16.97311157905373
PILCZYCKA (Anima),51.13512564000401,16.969188635000386
Modra,51.13680438926795,16.966446933933806
Górnicza,51.140313125738984,16.959098427521113
KOZANÓW (Dokerska),51.14143634067877,16.963772638729175
Kozanowska,51.13902941775216,16.965338851235803
Bujwida,51.11350979562977,17.067213898419087
Dolmed,51.114249553198036,17.002507435625063
Śrubowa,51.11208871799031,17.000850231766982
Wrocławski Park Przemysłowy,51.1129450844017,16.994840339260357
Park Biznesu,51.11402135693363,16.98452231586452
Babimojska,51.11405405948594,16.977975908641532
Strzegomska 148,51.114364300374774,16.97370678848663
Nowodworska,51.113818445297326,16.9647615860171
Strzegomska (krzyżówka),51.11243575154504,16.96055494777576
Rogowska (P+R),51.110406476373925,16.955868273676373
Rogowska (ogrody działkowe),51.111504500002646,16.952407500000593
Budziszyńska,51.11272650000014,16.94976050000022
Zemska,51.11578349999886,16.946974722221597
Park Tysiąclecia,51.11804700000035,16.946181500000083
Wrocław Nowy Dwór (P+R),51.119706346551276,16.952334848854417
Hubska (Dawida),51.09334067261948,17.042891026036873
Krynicka,51.07957845533961,17.050563222814
Morwowa,51.07674979847682,17.051814668568984
Michalczyka,51.118694481180945,17.015573125479126
Wrocław Szczepin,51.12163731317506,17.01241597023318
Długa (ogrody działkowe),51.12456080778364,17.010514000567504
Wrocław Popowice (17.południk),51.12605865680787,17.00228354712966
Park Popowicki,51.12622223941294,16.99665762791784
Białowieska,51.12724253591256,16.992589279926445
Port Popowice,51.128520074811235,16.989782518920524
Wejherowska (Hala Orbita),51.129599858724355,16.985420015618185
Dworska,51.14364708648105,16.953648326131102
TARCZYŃSKI ARENA (Królewiecka),51.14437637762069,16.949299776970104
Smolecka,51.110852806557965,17.00647919508233
Dworzec Świebodzki,51.108884849868765,17.01814058576979
GRABISZYNEK,51.09066946999999,16.98893291
Złotostocka,51.07723736109028,17.06107130722324
Gazowa,51.07821765777698,17.069626885146196
Księska,51.076592164999965,17.08970617500002
Blizanowicka,51.075972669999864,17.092587224999995
Starodworska,51.073860499999896,17.108568999999992
Mokry Dwór - Starodworska,51.071751000000155,17.11717600000004
MOKRY DWÓR,51.0711730000001,17.123951000000027
Irysowa,51.15103878893866,17.017640676163545
Obornicka (Obwodnica),51.15746764812752,17.01014571725121
most Milenijny,51.136416930641936,16.999387599121025
Milenijna (Hala Orbita),51.13227893044479,16.989599562577098
Królewiecka,51.145540188704885,16.94556705280818
Warmińska,51.14660610321636,16.93927767362582
Królewiecka (Park),51.14858639391731,16.93059001467802
Suwalska,51.152013210876255,16.926985187953424
Brodzka,51.157522847179,16.922718275622596
Lubelska,51.16370117500034,16.91920627500005
Zbożowa,51.17347406000016,16.912546559999672
PRACZE ODRZAŃSKIE,51.17440633372278,16.9062132440278
PRACZE ODRZAŃSKIE (Stacja kolejowa),51.17177538451563,16.902944985744302
STABŁOWICKA (Ośrodek zdrowia),51.16716684769666,16.89892220332201
Główna,51.16323671511333,16.896276155737677
Park Stabłowicki,51.159933214999484,16.89369786499941
Stabłowice,51.156081575001934,16.890742259999698
Ciechocińska,51.1526597659574,16.88377402127669
Śnieżna,51.149594558155876,16.879142758936155
Średzka,51.14533856167727,16.86654313192784
Stabłowicka,51.17033999999884,16.90162799999971
Królewiecka (Staw),51.15448678000004,16.924040889999983
Wiślańska,51.13615354989833,16.978977690205497
Dzielna,51.13874664330502,16.97582110928516
KOZANÓW,51.13762368495234,16.96851276512004
Maślicka (Osiedle),51.14758130144144,16.947705951115655
Rędzińska (Cmentarz),51.14897588478815,16.945422682371234
Maślice Małe (Brodnicka),51.153120291096904,16.93983041111133
Śliwowa,51.15490008000044,16.93899342000049
Maślicka (Staw),51.15595269544919,16.935977665651077
Północna,51.15729540130117,16.933986149037345
Kozia,51.15757228692347,16.927345741793204
Jędrzejowska,51.1582527059815,16.91722209340361
Chwałkowska,51.15966197606363,16.910447437675412
Wełniana,51.161012307134364,16.90485549146449
Wojanowska,51.15393856363467,16.89410015665606
Arachidowa,51.154343292606946,16.898375872953295
Olbrachtowska,51.1528933652249,16.90455255921695
Stoszowska,51.151503192786656,16.91093013281882
Fieldorfa,51.146489610592546,16.907910088401007
Fieldorfa (Szpital),51.14428659626503,16.90686634651034
Głogowska,51.117560836908154,17.00377725614401
Szczepin,51.11738446755045,17.00748358387233
Inowrocławska,51.11551273279956,17.01462118767933
PL. SOLIDARNOŚCI,51.11340959000121,17.017961440000306
LITOMSKA (ZUS),51.119908649998884,17.01013738999982
JANÓWEK (WOŚ),51.19173068500004,16.906191834999944
Janówek,51.19808300000012,16.905891970000013
Turoszowska,51.15291131499966,16.94747067000014
RĘDZIŃSKA,51.15738767000025,16.94887637000008
OSOBOWICE,51.137545868843006,16.99384456007644
Jarocińska,51.14211459876492,16.990408889732713
Lipska,51.14463710953264,16.98709446290488
Witkowska,51.14805072499986,16.98872323999996
Góra Kapliczna,51.15139443000038,16.992921529999947
ŚLAZOWA,51.15259931999974,16.996096570000105
OSOBOWICKA (Cmentarz),51.13527025999878,17.004894705000943
OSOBOWICKA (Cmentarz II),51.13472053999857,17.010037325001043
Bałtycka (szkoła),51.13859908000042,17.028808669999382
Ostowa (Muzeum Militarne),51.16237746500082,17.002891359999925
Pełczyńska (Stacja kolejowa),51.16570276999957,16.998795004999263
Kominiarska,51.16905337499955,16.99717160000001
Lipa Piotrowska,51.173285589998976,16.994653759999526
Perzowa,51.17699338999985,16.991153334999883
Zajączkowska,51.19307497000012,16.978028175000013
ŚWINIARY,51.19664243000038,16.975150870000085
Ćwiczebna,51.158409519999964,17.008960430000144
MIŃSKA (Rondo Rotm. Pileckiego),51.106090453207315,16.949555260844285
Płaska,51.10897740537135,16.942421584213985
Zagłoby,51.109673208486434,16.92912089468878
Przybyły,51.108927525043896,16.917946838160276
Graniczna,51.10853947593567,16.909638432908263
Skarżyńskiego,51.1092246545094,16.90475563937677
Zarembowicza,51.107908788100694,16.899390882995256
Strachowice General Aviation,51.10501115000068,16.899064299999804
Graniczna (Strachowicka),51.11090988655774,16.898401232848272
Rdestowa,51.111106495696646,16.889409147952442
PORT LOTNICZY,51.109776248988744,16.881189507640375
MUCHOBÓR MAŁY (Stacja kolejowa),51.11257865999959,16.97060419999985
Gądowianka,51.11970405968764,16.972060919243734
Na Ostatnim Groszu,51.12311531939336,16.975651830138535
Morelowskiego,51.06995269516613,16.968603584722654
Adamieckiego,51.07377016813668,16.963324604146397
Ostrowskiego,51.09526980900636,16.97322516178506
Końcowa,51.09590127802797,16.962301662007402
Krzemieniecka,51.09655572394316,16.95592667589733
Trawowa,51.097164347087066,16.94995224477767
Stanisławowska (W.K. Formaty),51.096891960864745,16.946872749234956
Muchobór Wielki,51.0988947492608,16.941413042363035
Muchobór Wielki (Roślinna),51.10176330000083,16.944031190000242
Tyrmanda,51.10315176204653,16.94573033563252
Chociebuska (C. K. Nowy Pafawag),51.115238973338066,16.958315482438767
Rogowska (Ośrodek sportu),51.11863739770775,16.95433383605482
Kołobrzeska,51.1213035047543,16.945794717133328
Szczecińska,51.12250107765588,16.930886643764463
Żerniki,51.12336488005106,16.923885996600102
Strachowicka,51.12359434191041,16.917979815818207
Żernicka,51.125673926477354,16.912035500782995
Jerzmanowska nr 9,51.12610151255521,16.909446039554396
Jerzmanowska nr 17,51.12746897607551,16.901206681146686
Częstochowska,51.13402328918968,16.900204739594326
Halicka,51.136808637838975,16.90141580270218
Zagony,51.10079893610919,16.942183822207014
KLECINA (Stacja kolejowa),51.05815999999984,16.987911000000036
Lawendowa,51.16979362999976,17.000354294999983
Rzemieślnicza,51.171162549999906,17.00424152999997
Kominiarska (plac sportowy),51.17519329000038,17.01147993000003
PRACZE WIDAWSKIE,51.177676479999874,17.015596870000053
Iwiny - rondo,51.044916373444295,17.060876302455696
Vivaldiego,51.049703739998684,17.059194234999374
Kajdasza,51.05352892499844,17.05792552999993
Jagodzińska,51.05811077500198,17.056711359999767
Malinowskiego,51.0624165195772,17.05521903888853
Konduktorska,51.06690925617694,17.054610318984484
Buforowa-Rondo,51.06984458014781,17.05384457180484
BARDZKA (Cmentarz),51.07268264287052,17.05306843591636
Iwiny - Kolejowa,51.04043197000008,17.075214380000023
Iwiny - Kościuszki 21,51.04100036,17.07472228999997
IWINY - pętla,51.042309999999894,17.07227600000004
Tymiankowa,51.17574167500145,16.99371648999997
Cynamonowa,51.175962644999885,16.99830818500016
Waniliowa,51.1783329899995,16.999584425000236
KMINKOWA,51.17949395000087,17.006040590000246
Zakładowa,51.129958171137574,17.038500067006304
Słonimskiego,51.13053053122802,17.044750776376944
C.H. Korona,51.14164905498069,17.09107462384843
Zielna,51.145282295865414,17.107588511969468
Świętokrzyska,51.1172973300001,17.04418631999982
Wyścigowa,51.070156570570866,17.01170661561236
Malinowa,51.06684167494978,17.01057669161876
Ożynowa,51.06467449884878,17.00968418514368
rondo Św. Ojca Pio,51.05962312121029,17.007196025902015
Wysoka - osiedle,51.05145872146809,17.00233898146791
Wysoka - Radosna,51.048732804847944,17.000130003939415
Wysoka - Chabrowa,51.04749740969699,17.005996623333317
Wysoka,51.04617267636337,17.012733429090915
ROD Storczyk,51.0477096007311,17.01597699512199
Kutrzeby,51.05208618975655,17.019119367804848
Ołtaszyn,51.05694977548731,17.023784218712684
Świt,51.0606333857789,17.026235735086487
Parafialna,51.06259372717445,17.03218821696006
Wojszyce,51.06561698881168,17.03231308648275
Przystankowa,51.0707759346812,17.03238185146416
Borowska (Szpital),51.074994139162385,17.032806189424228
ROD Bajki,51.08323705708217,17.034949486879366
Oboźna,51.058525484784596,17.032549963333402
Gałczyńskiego,51.054658923294255,17.032230798706024
Grota-Roweckiego,51.05071744488855,17.03020877999967
Kurpiów,51.05478042066678,17.02674393400012
Strachowskiego,51.05841403288964,17.0147407511112
Husarska,51.060166097555104,17.001642668888707
Partynice (tor wyścigów konnych),51.061269030076446,16.99769262152703
Świstackiego,51.09927714857841,17.05050972315232
Wiaduktowa,51.075334262038716,17.076246560498394
Topolowa,51.069531027963514,17.080264826278334
BROCHÓW (Stacja kolejowa),51.063676810644424,17.083113369812974
Chińska,51.060660147032536,17.08248598687052
BROCHÓW,51.05895295129817,17.08672150057998
Ziemniaczana,51.05388147167201,17.09246329402752
Arabska,51.0511357059729,17.09237494334448
BIEŃKOWICE,51.04770885000031,17.091019560000117
Komuny Paryskiej (szkoła),51.10257931000059,17.044647079999816
WOJNÓW (pętla),51.09590147999995,17.165967939999977
Wojnów,51.09722519464772,17.16373868059408
Strumykowa,51.10094011745977,17.158253561513167
Smocza,51.10304718978336,17.15507511005411
Kmieca,51.10493512513596,17.146206390648935
Zagrodnicza,51.10695441908076,17.1427357848649
Niedziałkowskiego,51.10928079945941,17.138810313675748
Mikołowska,51.11098250589253,17.13679378864874
Swojczyce,51.114710731732735,17.128378278579394
Magellana,51.11350738226508,17.121810255130296
Kolumba,51.1141508309427,17.116628184288505
Monopolowa,51.115453759270814,17.11225048666031
Park Szczytnicki,51.11147444210101,17.082599752068536
Mickiewicza,51.10887507549251,17.073652065671734
RUBCZAKA (Stacja kolejowa),51.14318839206645,16.866600619118717
Rubczaka,51.1441419466084,16.86602737871142
Serowarska,51.143070736351476,16.863153513851252
Trzmielowicka,51.141328115270454,16.854964060675727
Pustecka,51.139963350000095,16.853915380000124
Miodowa,51.13535019364871,16.84883979006755
Szkolna,51.1320781275003,16.848145481351377
Ratyń - skrzyżowanie,51.130155153763866,16.847716582844555
Gromadzka,51.12923761247842,16.85436685508695
RATYŃ,51.12973878782053,16.86053205878215
Rodła,51.12475352999994,16.86358603999999
Kośnego (Jerzmanowska),51.12065480000068,16.864162554999744
Adamczewskich,51.12089867499965,16.869548215000172
Jasińskiej,51.12091705500111,16.876635670000198
Jerzmanowo (Cmentarz II),51.12319263000059,16.88278895999983
Jerzmanowo (Cmentarz I),51.12389585482301,16.88496379972104
Piołunowa,51.122209338678104,16.879634476953903
Eluarda,51.14636375409815,16.867349874972557
Brzezińska,51.149650839999794,16.866717240000042
Owczarska,51.15275877000017,16.86356214999993
Dolnobrzeska,51.15499192590144,16.858580785355088
Krępicka,51.151233100000056,16.856374450000054
Krępicka - szkoła,51.15001334000024,16.86044906999997
RĘDZIN,51.166150310000255,16.966735880000044
Las Osobowicki,51.14789475305859,16.98402233694176
Olsztyńska,51.1399164699997,17.09459513499985
Kowalska 56,51.1362495750001,17.097509330000054
Kowale (Stacja kolejowa),51.13405265999981,17.101945014999817
Działdowska,51.13316521500011,17.105616269999963
Tczewska,51.131035575000325,17.111559849999857
Kowalska,51.129334594999904,17.113376670000072
Kowalska I,51.126552579999974,17.11537933
Ceglana,51.12111540356302,17.120942361034455
Gospodarska,51.11823492908038,17.124140735977107
Miłoszycka,51.1165795732184,17.126974249425476
Volvo,51.12019199999995,17.114745000000006
Volvo - brama II,51.11811399999996,17.111662999999986
Szkocka,51.10969146012494,16.9687107852436
Awicenny (Stacja kolejowa),51.09141271014963,16.95055401895243
Awicenny (Poczta Polska),51.08672703999995,16.94930840999998
Awicenny,51.08770380814684,16.952611840877907
Rakowiecka,51.097166694027855,17.06795161986106
Międzyrzecka,51.09463917785831,17.08064379539869
Bierdzany,51.09191485280601,17.091962388877487
Nowy Dom,51.09337795168367,17.107163994591858
Opatowicka nr 59,51.09512499693905,17.11617307627544
Opatowicka nr 85,51.09518131244891,17.123095559183596
OPATOWICE,51.09478752116113,17.129533440064503
Opatowicka nr 127,51.092055574999925,17.13298777500007
Zalewowa,51.09065238000011,17.13482613499996
Trestno - świetlica,51.08135285714285,17.145742452381
Trestno - kościół,51.080240130952504,17.145033047619055
TRESTNO (pętla),51.07577132999996,17.14536285000003
BLIZANOWICE,51.070198060000024,17.15723419
MULICKA,51.14551524279444,17.11683780136158
Gorlicka,51.1435380224094,17.119932187108216
Szewczenki,51.14177315873651,17.12418536417584
Kiełczowska (Cmentarz),51.14513864464688,17.148892377121253
Piłsudskiego,51.101927657856656,17.025025400372872
Gwiaździsta,51.0995503699997,17.026288559999884
Orlińskiego,51.12231983437725,16.97241878378621
Drzewieckiego,51.12168751829703,16.967828365640965
Hynka,51.1224195591307,16.96187786037942
Bystrzycka,51.123751118896195,16.958527129744613
KUŹNIKI (Stacja kolejowa),51.12622534139797,16.954972471848013
KUŹNIKI,51.12371004430293,16.950779865924698
Hermanowska,51.12225427959502,16.95580558266001
Wolska,51.146788483443444,16.869367238410558
Polkowicka,51.15534602543062,16.873262538543006
Hartmana,51.16016177695362,16.877309194635867
Marszowicka,51.16308855476827,16.87843233046364
Bojanowska,51.1652298089397,16.88163403668868
Małomicka,51.166752866622396,16.88713756350993
Marszowice,51.167292690775966,16.890726168173707
Rękodzielnicza,51.13664486353602,16.959100907867327
KSIĘŻE WIELKIE,51.06983317000032,17.09753488000011
Brochowska,51.069064080000736,17.09387185000011
Sosnowiecka,51.07055930999941,17.09154460500017
Zagłębiowska,51.07338778999918,17.088577004999713
Wapienna,51.086980395000744,17.042786305000117
Drukarska,51.089920448387645,17.020816520239368
Grochowa,51.096695440169896,17.00492502640676
ROD Oświata,51.101464109239586,16.97280022700477
Wrocławski Park Technologiczny,51.1055887569692,16.970717319529697
Widna,51.08626997000027,17.04487696
Arena,51.094581129999774,17.02683274500023
Komandorska,51.09225896499993,17.023923845000084
Kolbuszowska (Stadion),51.09399566793373,16.997088503849643
Jordanowska,51.07883242110488,16.95751484891449
Chachaja,51.08194364870802,16.956036657033486
Tyniecka,51.07211559000005,16.958540950000028
Kwiatkowskiego (Rondo),51.072525970000044,16.953639410000036
TYNIECKA (pętla),51.075961590000006,16.952893749999944
Zaporoska,51.09719376091702,17.014419955944025
Szybowcowa,51.1297490537957,16.96561527294567
